Length,Ratings,Review,Relevant
lensixteen,ratingfour,"nest game ever but ir a bit hard to see when you have to turn corners
",info
lentwelve,ratingone,"it force closes at the beginning never got a chance to play
",info
leneleven,ratingthree,"i have 500,000 coins but my objectives have not yet checked off!
",info
lenseven,ratingone,"have downloaded twice, but it wont open.  : (
",info
lennineteen,ratingone,"i installed this game and it won't open, it just closes down and back to my home page.
",info
lensixteen,ratingone,"every time i try to play it just stays on the intro screen plz fix this.
",info
leneleven,ratingone,"i bought 150000 coins 3 days ago and haven't received them yet !
",info
lenfourteen,ratingfive,"it will be even better if there are more science and types of traps!!!!
",info
lenfifteen,ratingone,"not working on samsung galaxy s 5.0, & i'm not the only one complaining about this.
",info
lenfive,ratingthree,"stops working at loading screen.
",info
lenseventeen,ratingfour,"it sometimes freezes and after it freezes i die because i dont know when it will unfreeze.
",info
lentwentyfour,ratingone,"when i open the  app all  it does is show me the company who made it then take me back to my home-screen.
",info
lentwentyone,ratingone,"whenever i get more than 1500 coins in my ""bank"" it'll delete them all so means i can't buy anything!
",info
lennine,ratingone,"i keep on getting glitches and force close signs.
",info
lensix,ratingone,"it takes ages to download aswell.
",info
lenseventeen,ratingthree,"itdoesnt deserve 5 stars because it lags and sometimes it wont even let you interact with the game.
",info
lentwelve,ratingone,"my character is always stuck on the right side of the screen..
",info
lensixty,ratingthree,"the only problems i'm having is when i'm playing it glitches and i'm stuck on level 8 because i have already gotten over 500,000 coins and it won't check it off...or shows i'm only half way there, which i assume i have to get a million coins which is another level up i have to do...
",info
leneighteen,ratingfour,"one down side is the sensitivity is kind of low, so it doesn't always register my moves.
",info
lenseventeen,ratingthree,"its a fun game but later objectives take too long to complete and the game gets boring
",info
lenseven,ratingone,"whenever i open the app it closes.
",info
lenfive,ratingone,"lags alot on my motorola droid2
",info
leneighteen,ratingfive,"the screen will come on, and makes these noises like its about to start and then force closes!
",info
leneight,ratingthree,"but it doesn't open it focres close
",info
lenfourteen,ratingone,"its stuck on the loading screen and after a minute it will automaticsaly close.
",info
lenseven,ratingone,"i don't like the revive system :(
",info
lensix,ratingone,"the file refuses 2 download 2 my tab.
",info
leneight,ratingone,"doesn't work on the sidekick 4g, please fix!
",info
lenfifteen,ratingone,"wonder who thought doing a 27, 36 or 86 coin start in the 1st 250 meters was a good idea?
",info
leneleven,ratingfive,"the game is great but its always lagging on my droid 3.......
",info
lenseven,ratingtwo,"couldn't download on android 2.2  acer stream.
",info
lensixteen,ratingthree,"i've played before on another phone but i can not download it on my phone
",info
lenten,ratingfour,"the tilt feature is bad, especially in the narrow lanes...
",info
lenthirteen,ratingfour,"if u trip over then the big monkey covers almost 1/4th of the screen...
",info
lennineteen,ratingfour,"if u use a power up, n then u get the same before the first one is used up.
",info
lenten,ratingtwo,"it just keep on loading and then, it closes automatically.
",info
lenseventytwo,ratingfour,"if you're using an ability such as the coin magnet, and you run across another and pick it up before time runs out, the first game would renew the time remaining on the ability, but this game doesn't. it's worthless, and tends to punish you for getting upgrades that make your abilities last just long enough that it hadn't run out before you get to the next one.
",info
lennine,ratingfour,"coin magnet no longer gives you a con multiplier.
",info
lentwentyone,ratingfour,"though i have completed the objective of five lakh life time coins but it is not showing in   the completed objective
",info
lentwenty,ratingtwo,"i have upgraded head start for 1000 found less, but it is still asking 2000 coins for head start instead of 1500 coins
",info
leneleven,ratingfour,"awsm game but it takes too long to reach the destination!!!
",info
lenseventeen,ratingthree,"i completed gold miner but the meter is stuck at full and i am not leveling up.
",info
lenthirteen,ratingfour,"i have more than 500000 coins, but the objective gold miner is stilled locked.
",info
lenfifteen,ratingfour,"lags sometimes, and won't let me go back when im in the settings menu.
",info
lensixteen,ratingthree,"keeps on lagging everytime i run this app even if there is no other app running.
",info
lenfifteen,ratingone,"when i run the game and wait,it always turn back to my home page.....
",info
lenfourteen,ratingfour,"its good cozz its diffrentstuff but it frezzis i'll give it a 4 star
",info
leneleven,ratingone,"won't load past the first screen before self force closing.
",info
lensix,ratingtwo,"500k objective its stuck at halfway bar.
",info
lenfive,ratingtwo,"power ups don't stack.
",info
lentwelve,ratingtwo,"lots of lag gets you killed constantly, even on lowest graphic setting.
",info
leneighteen,ratingthree,"the only problem i have is the game progress is lost if we attend any call while playing.
",info
lenthirteen,ratingfive,"this game doesn't work on lg 3d optimus i don't know why....
",info
lenseventeen,ratingfive,"the only thing wrong with it is that it keeps freezing but only on the odd ocation
",info
leneleven,ratingone,"lagging after update  once i play 3-4 games it starts to lag
",info
leneight,ratingfive,"this game isn't starting please fix it :)
",info
lenfifteen,ratingfour,"i hope ut does erase my entire stats with updates as it did last time....
",info
lenfifteen,ratingfour,"its all well and fine till level 8, but the 500,000 coins objective is not being updated.....
",info
leneight,ratingone,"great game but can't install on desire.
",info
lentwelve,ratingfour,"sumtimes images takes time 2 load while runing n d game dies there!!
",info
lentwelve,ratingone,"haven't had a chance to play as app crashes upon startup.
",info
lensixteen,ratingone,"can't play the ,when started it show the logo and take me to the homescreen
",info
lentwentyfour,ratingone,"i played this a couple of times and it was awsome but, on the sixth time i played this it turned onto the menu -___-
",info
lentwenty,ratingone,"i installed and un-installed and reinstalled this game 4 times and just crashes on the loading screen of temple run.
",info
lensix,ratingone,"it vibrates twice then crashes/closes.
",info
lenten,ratingone,"i have 500000 coins bt midas touch objective shows only 20% complete.
",info
lentwenty,ratingfive,"i like it, it just needs a place to jump off a edge to go on to a new trail.
",info
lensixteen,ratingthree,"since i updated, the game has become very lag and some time it even force close.
",info
lennine,ratingfive,"i got a glitches that made score 225,639,853 no lie
",info
lenseventeen,ratingfour,"its a great game but i find the tilt and screen controls not responsive enough to survive.
",info
lentwentyfive,ratingthree,"ok so this is wat happened i start to play nd then it froze and it kept doing it so someone needs to fix this!!!!
",info
lentwenty,ratingfive,"the only problem is it wont stop askin me to rate it so here u go now leave me alone
",info
lentwentyfive,ratingone,"game is good butt objectives are way to tough almost impossible to reach level 9 it's should b in achievements rather than in objectives bad..
",info
lenfourteen,ratingfive,"i am much above 500,000 coins, but the ""gold miner"" objective is not getting completed.
",info
leneight,ratingfive,"even 1,000,000 coins objective is stuck and not progressing
",info
lennine,ratingthree,"but i don't like that it keeps stopping
",info
lenten,ratingfour,"runs great on my s3 but sometime turns are un responsive
",info
lentwentyone,ratingfour,"love this game but when the boost runs out on the zip line i still run really fast with no protection.
",info
lenthirtythree,ratingtwo,"but today i started the app and the game was reset and i lost all my progress;i was on level 8 ,had a high score of 5,000,000+,multiplier 51 and i have lost it all.
",info
