Length,Ratings,Review,Relevant
lenfifteen,ratingfive,"during updates & events, i was losing my daily prizes & my free spin on the 5th day.
",info
leneight,ratingfour,"i love it just want more bucks rewards
",info
lenfiftytwo,ratingfive,"it's a really addictive game i love it but it keeps crashing my phone it always tells me to force close some of the breedable fish are to expensive and it's hard to get fish bucks without having to buy them with ur own cash ain't doing it uninstalled! !
",info
lenfourteen,ratingfour,"just wish it was easier to get fish bucks and more breedables for coins
",info
lenfourteen,ratingfive,"if you could buy more fish bucks using just fish coins thatd be awesome.
",info
lensixteen,ratingfive,"fun game don't like the fact that you have use real money to buy fishbuck
",info
lenfive,ratingfour,"slow to load but addictive
",info
lenseven,ratingfour,"good but taking days to grow fish
",info
leneight,ratingfive,"or be able to buy more with coins.
",info
leneighteen,ratingfive,"umm its trying to make me use my brothers acount to buy fish bucks ither than that good
",info
lennine,ratingone,"doesn't save and won't let me uninstall
",info
lenseventeen,ratingthree,"wish it was free instead of pay credit card.lame.don't download this game at all.
",info
lenthirteen,ratingfive,"populate tanks as you wish for fun or to unlock new fish & decorations.
",info
lentwelve,ratingfive,"great spp wish there were more ways to ean fish bucks tho.
",info
lenseventeen,ratingfive,"and wish there were more themed fish and backgrounds for the hoildays other thrn that great app
",info
lensix,ratingthree,"decent game,tough to earn fishbucks
",info
lenseven,ratingfive,"love it but somtices it forcefully close
",info
lenten,ratingfour,"wish it didn't take forever to level up though.
",info
lennine,ratingfour,"would give 5 stars but its slow loading different things.
",info
lenfifteen,ratingfour,"the only issue i have with this game is that it can be quite expensive!
",info
lentwentytwo,ratingfour,"it takes forever to earn ""fish bucks"" and almost everything requires you to use them for purchases, speed ups, most decorations, etc.
",info
leneight,ratingfour,"so real but hard to get fish bucks!
",info
lenthirtyseven,ratingone,"to pass a quest you need to buy a fish that cost 49 fishbucks and at the end you could sell it but its only worth some coins i thinking in removing game i dont recommend this game.
",info
lenthirtytwo,ratingfive,"been playing for like a year now the only thing that bothers me is the fish bucks it should be easier to get them and less fish bucks for fish and items!
",info
lentwentythree,ratingfive,"i gave it a five but i think events should last a little longer so that you get a chance to comlete them.
",info
lentwenty,ratingfive,"one other thing is some items shouldn't cost so much and you should have more chances to earn fishbucks.
",info
lentwentyfive,ratingone,"great game, but i wish there was a way to earn more fish bucks especially since the tasks make you spend a ton at once.
",info
lentwelve,ratingfour,"too hard to earn fish bucks/dollars and too many $$ only items.
",info
lennineteen,ratingfour,"reasonable price for extra coins and $$ but should be able to do all things without sending $$ with ads displayed.
",info
lenten,ratingthree,"you gotta have fish bucks for a lot of things.
",info
lenthirteen,ratingthree,"you can only get fish bucks by buying it or clicking their ads.
",info
lenseven,ratingthree,"i can't open tapfish since update.
",info
lenfifteen,ratingfive,"i love the game but wish it was easier to get fish bucks and quicker
",info
lenthirtyone,ratingfive,"i love this app at times it can run slow not sure if that is cuz my phone or connection speed but it doesn't make to much of a difference.
",info
lentwenty,ratingfive,"just wish once you wished a certain level you could buy mystery breedables with coins and not just fish bucks
",info
lenthree,ratingtwo,"stores stuff needlessly.
",info
lenfourteen,ratingtwo,"have to clear data and restore game periodically in order to free up memory.
",info
lenfourteen,ratingtwo,"restore sometimes installs data that is 5+ days out of date, so progress is lost.
",info
lenthirteen,ratingfive,"i think it would be nice to earn fish bucks in other ways.
",info
lentwenty,ratingfive,"may be you could buy fish bucks with your coins, charge us a sum of coins you couldbuy fish bucks.
",info
lenfourteen,ratingfour,"but the fonts in the menu are so small! especially inside the events icon.
",info
lenfive,ratingfour,"the graphics and fonts overlap!
",info
lennine,ratingfive,"fish bucks need to be easier to receive though.
",info
lennineteen,ratingfour,"cool but one thing to say is that i wish u could earn fish bucks not buy fish bucks
",info
lentwentyfour,ratingfour,"the only thing preventing the fifth star is that some people are able to 'cheat' by rooting their phones and giving themselves unlimited bucks.
",info
leneleven,ratingfive,"like very much but wish fish bucks were easier to get.
",info
leneleven,ratingfive,"could use some form of sorting option but sure is addicting
",info
lenfifteen,ratingthree,"it lags a bit and takes awhile to level up, but it's still entertaining.
",info
lenfourteen,ratingfour,"just if it were easier to get bucks, i would have gave it 5 stars.
",info
lentwenty,ratingtwo,"a cool app just takes to long and  not  lot to do n between everything is a litle pricey too!
",info
lenfifteen,ratingtwo,"need 2 come way down on all prices & giv out a lot mor gold & fish bucks!
",info
lentwentynine,ratingfive,"i love it but the new quest game is so dumb why the f$!k cant u earn fishbucks instead of coins i have over 4million coins i need bucks.
",info
lennine,ratingfive,"i had to restart due to accidental tank deleting.
",info
leneight,ratingfive,"we should have our stuff returned not deleted!
",info
lensixteen,ratingtwo,"where are my fish bucks  i did what they told me but disnt received fish buckz
",info
lenseven,ratingthree,"addictive, still a little glitchy and epensive
",info
leneight,ratingfour,"but memory it takes up is a joke.
",info
lensixteen,ratingfive,"just wish u didn't have to buy fish bums for a lot of ur tasks.
",info
lensixteen,ratingfive,"i love the game i just wish there was a easier way to get fish bucks.
",info
lennineteen,ratingfive,"i am getting a new phone and i hope i will be able to keep my tap fish progress.
",info
lenfifteen,ratingfive,"is there anything that i can do to transfer my progress to my new phone?
",info
lenthirteen,ratingfive,"i do not want to loose my fish, 300,000 + coins and my earned bucks.
",info
lenseventeen,ratingthree,"between forced closes, freezing, & constant charging fishbucks for most items required for quests, i'm just done.
",info
leneighteen,ratingfour,"i just wish it wasn't so hard to get extra fish bucks without having to buy them.
",info
lentwenty,ratingtwo,"a good fun game but the free stuff gets boring very fast and requires real money to buy more stuff
",info
leneight,ratingfive,"it's need to help make money faster
",info
lenseven,ratingfive,"wud like easier ways 2 earn fish bucks
",info
lensixteen,ratingfive,"this is a goid game but i wish you didnt have to buy the fish bucks.
",info
lentwenty,ratingfive,"so far tapfish is going good i just dont like it when you have to wait for the fish bucks
",info
lennine,ratingthree,"would be 5 but u need cash for almost everything.
",info
lennine,ratingthree,"got up to level 60 and lost all my progress.
",info
lennineteen,ratingthree,"it takes forever to level up and get enough coins to buy the stuff you want for your tanks.
",info
lennine,ratingfive,"just wish it were easier to earn fish bucks.
",info
lentwentyone,ratingfour,"great game but if level up is going to be so slow fish bucks should be easier to earn or buy.
",info
leneleven,ratingfour,"for some reason i can't even purchase fish bucks (error).
",info
lenseven,ratingfive,"force closes alot but still love it.....
",info
lentwentythree,ratingfive,"love this game, would rate higher but after about 3 weeks it now is telling me that i have to connect to the internet.
",info
lenthirteen,ratingone,"lower the prices on things have an income of money if done 5 stars
",info
lenseven,ratingthree,"not a bad game, but annoyingly slow
",info
lensixteen,ratingfive,"its totally fun and addicting but you run out of fish bucks and  coins to easily
",info
lenseven,ratingfive,"fun needs more ways to win prizes.
",info
lentwo,ratingfive,"cheaper fish
",info
lenthirtyone,ratingfour,"this game had great graphics and a wide variety of different fish, but you needed a lot of ""fish bucks"" to buy most of the ones you need for your achievements.
",info
lenfortyfive,ratingfour,"i am addicted to playing it but i wish you could earn more fish bucks more easily cause i am now stuck and can't complete any task without any fish bucks and can't get any fish bucks cause i can't complete tasks
",info
lenthirteen,ratingfive,"just wish the really cool fish and accessories weren't quite so expensive.
",info
