Length,Ratings,Review,Relevant
lenfortyeight,ratingfive,"If you just make it possible to sync user dictionary with Google drive so we can have it with Multiple devices (that will let you have the new words you typed in all of your devices) and don't lose them if you wipe or change the device.
",info
lenfifteen,ratingfive,"Syncing will be great in background with every time the keyboard shows up and disappears.
",info
lenten,ratingfive,"Or please add a way to customize your own theme.
",info
leneighteen,ratingfour,"swiftkey is really a good keyboard.. but not perfect for me, hope can improve by adding chinese language.
",info
lenten,ratingfour,"besides, slide to delete not so sensitive, hope can improve
",info
lentwentyseven,ratingfive,"Updated to Jelly Bean. I have all haptic feedback turned off on my phone, but after the update it has been turned back on only using SwiftKey.
",info
lenfive,ratingfive,"It's draining my battery.
",info
leneleven,ratingone,"My phone stoped responding While using the keyboard seince recent update.
",info
lenseven,ratingfive,"Just improve the polish and french dict. :-)
",info
lentwentythree,ratingfour,"This keyboard was stunning on my old Galaxy Ace2 but I now use Galaxy S3 mini running Jelly Bean 4.1 and now Swiftkey will not work.
",info
lenthirtytwo,ratingfour,"The keyboard refuses to pop-up when i require to type ( in all apps including txt, kingsoft office, WhatsApp log-in's etc) and I hve to revert to the Samsung keyboard.
",info
lenfive,ratingfour,"Regretably had to un-install.
",info
lenthirteen,ratingfive,"The swipe down gesture to minimize the keyboard doesn't work very well.
",info
lentwentyseven,ratingthree,"Now, occasionally the text predictions won't come up AT ALL and it seems like words are being put in that I NEVER was attempting to write.
",info
lentwentyfive,ratingthree,"Also, I am not too fond of the fact that when I do spell a word wrong, it doesn't automatically insert the correct word.
",info
lentwelve,ratingfive,"we need more themes!! like a red and green one for Christmas!!
",info
lenthree,ratingfive,"or color personalization
",info
lenthirteen,ratingtwo,"Now there are 5 croatian letters at most right making all keys unbelievably tiny!!
",info
lennine,ratingtwo,"And I don't want to type in landscape.
",info
lenten,ratingone,"Autocorrect no longer works since they put out swiftkey flow.
",info
lenfortyone,ratingfive,"Have noticed a bug with it though (although not sure if this is a bug with the keyboard or with android), whenever my phone runs out of battery or I restart it for any reason, the keyboard defaults to Samsung Keyboard.
",info
lensixteen,ratingone,"After turning on phone keyboard does not load. Have to go into settings and choose again.
",info
lensix,ratingthree,"It misses the hinglish language support.
",info
lenthirtyone,ratingfive,"It still lags on viber but over all it is amazing but yeah when is SwiftKey Flow coming to this app or making a new one the is the flow version??
",info
lentwentysix,ratingfour,"Issue 1: I don't use smileys!! Please give me the option to have a persistent enter key, instead of the smiley key forced by some apps.
",info
leneighteen,ratingfour,"Issue 2: Alt keys layout. Couldn't you just set it out like EVERY OTHER KEYBOARD ON THE MARKET!?
",info
lenthirtythree,ratingfour,"I want my numbers where they are shown on the main screen,  I want my alt keys where they are shown on the main screen. At least give the option to your users.
",info
lentwentyone,ratingthree,"This keyboard is amazing for English but it doesn't have a Japanese option so it's very inconvenient for me.
",info
lenten,ratingfour,"The only 'complaint' is that the themes are quite awful.
",info
lenseventeen,ratingone,"When I'm on Facebook I only get the keyboard. No auto correct or word - guess - er.
",info
lennineteen,ratingone,"Also when I finish a word at the end of a line I can't insert a space bar??
",info
lentwentyfour,ratingfive,"I love this apps,  it's a good keyboard app but i strongly request for the Chinese input cause ii use it a lot.
",info
lenfifteen,ratingfour,"Slow to minimize on JB Maxx HD update, the functionality however destroys ics/jb keyboard.
",info
leneleven,ratingfour,"Awesome keyboard needs more haptic feedback and it will be perfect.
",info
lenthirteen,ratingfive,"Waiting for chinese support, it's amazing to try this kind of input.
",info
lenthirteen,ratingfour,"It would be more awesome if they would add a screen shot key.
",info
lenfive,ratingfour,"Can you add traditional Chinese?
",info
lenfourteen,ratingfive,"The keyboard is now running slow, freezes  takes a while to open and close...
",info
lenseventeen,ratingfive,"I love everything about the app except for one thing, I wish there were more theme options.
",info
lentwelve,ratingfour,"I have a galaxy note and the swiping feature doesn't work..
",info
leneight,ratingtwo,"Love the keyboard but its really slow now
",info
lentwelve,ratingone,"When I changed it back to the samsung galaxy keyboard it stopped.
",info
lenthirteen,ratingfour,"The only complaint is have is that there isn't a customized dictionary.
",info
lenten,ratingfour,"It doesn't predict words I use all the time
",info
lenten,ratingone,"Pls update thai language im waiting for the long time
",info
lentwelve,ratingfour,"I deducted one star, however, because it causes crashes with some regularity.
",info
lenfour,ratingtwo,"Needs another simultaneous dictionary.
",info
lentwo,ratingtwo,"Annoying censorship.
",info
leneighteen,ratingtwo,"I can understand censoring explicit swearing but words like ""gay"", ""horny"" or ""sex"" get changed into something else.
",info
lenthirteen,ratingtwo,"""Erection"" gets go changed into ""election"" although the letters aren't even near.
",info
lensix,ratingtwo,"Also, apparently, dictionaries not too complete.
",info
lenfour,ratingtwo,"""Egyptian"" doesn't exist.
",info
lensix,ratingtwo,"Writing in Portuguese is a pain.
",info
lenthirteen,ratingone,"since the update when i type, it puts random periods and wrong text.
",info
lenthirtythree,ratingone,"I get an error message when I try to install the language pack that says there is a problem with the network connection, make sure your network connection is working, then try again.
",info
lenseventeen,ratingone,"I think the problem may be that this new version of the Note is running Jelly Bean.
",info
lentwelve,ratingone,"I see that some others running Jelly Bean are also experiencing problems.
",info
lennine,ratingone,"If got Chinese input I will give you 5 star.
",info
lenfive,ratingone,"Hope faster get Chinese input!!
",info
lenfour,ratingone,"Were need Chinese input!!!
",info
lennine,ratingfive,"Normal typing just doesn't cut it any more.
",info
lenfortyone,ratingfive,"Normally I would give it only four stars because there are still a few very minor bugs that need ironing out from a power user perspective, but this app is one of the key selling points for Android, in my opinion.
",info
lenthirtynine,ratingthree,"Why is the smiley face button more important than the enter button? With a keyboard that's supposed to be fast and cater to the user it makes no sense as to why this shouldn't be an option.
",info
leneight,ratingone,"Why does it learn from everything except whatsapp?
",info
lentwelve,ratingfive,"The keyboard sometimes have a lag when typing, especially on number pad.
",info
lentwentytwo,ratingfive,"Other thing is that the layout is confusing when you need to quickly use symbol, I like my S3 stock keyboard layout more.
",info
lenthirteen,ratingthree,"Back to 3 stars until they add an option to disable the key popup !!!
",info
lentwentyseven,ratingfour,"My only slight annoyance is when the "".com"" key appears. I wish there was an option to hide it, I seem to press it on accident often.
",info
lenfourteen,ratingfour,"Also, why does SwiftKey continually give me a notification for choosing the default keyboard?
",info
lenfourteen,ratingone,"After upgrading to Jelly Bean, this app had stop working, language pack  download failed...
",info
lentwentythree,ratingfour,"I purchased this app because it simply awesome but after I movedto jellybean it'sshowing error crashes and copy and paste optionsare disabled.
",info
lentwo,ratingfive,"More themes..?
",info
lenfourteen,ratingthree,"Works perfect but for some reason it lags when I exit the typing mode.
",info
lentwentyseven,ratingfive,"Only thing is that if you screw up the last word of a text message and hit send it doesn't fix that last word before sending..
",info
leneleven,ratingfive,"Please make it fix the last word when we hit send.....
",info
