Length,Ratings,Review,Relevant
lentwentythree,ratingone,"lately, every time i go into the app it prompts me to ""find friends"" (go through all of the contacts on my phone).
",info
lenfive,ratingthree,"sarch is not work propar
",info
lensix,ratingone,"takes a lot of internal memory....
",info
lenten,ratingone,"since the latest update, absolutely no photos have been loading!
",info
lentwelve,ratingone,"if i select a grey photo placeholder, photo still doesn't load.
",info
lenfortyfour,ratingthree,"it won't let me change my cover photo, it doesn't posts the pictures i post, it doesn't send messages, and when i try to see when people commented on statuses that i also commented on it takes me to my profile
",info
lenfifteen,ratingone,"app is very sluggish and will not load news feed, pictures, and hardly anything else.
",info
lennineteen,ratingone,"now that all of this garbage has been added, like ads, and a bunch of other junk, it sucks.
",info
lenfive,ratingfour,"new update always network error !
",info
lenfive,ratingone,"won't work on wifi.
",info
lensix,ratingone,"when updating, it's very slow.
",info
lenten,ratingone,"the other times, it just won't load to update.
",info
lenfour,ratingone,"issue onlynhappens on wifi.
",info
lenfifteen,ratingone,"nothing to do with internet connection as it's fine checking facebook through the web.
",info
lensix,ratingone,"i get an error posting comments....
",info
lenseven,ratingtwo,"news feed updates have  gotten miserably slow.
",info
lentwelve,ratingtwo,"i'm unable to open up my events page (won't connect).
",info
lensixteen,ratingtwo,"takes long to open any comments about status updates, as well as, adding a comment myself.
",info
lennine,ratingtwo,"installed and installed still works at a snails pace.
",info
lenseventeen,ratingone,"this app sucks monkey balls can't post comments,can't do anything without it force closing!
",info
lenseven,ratingone,"when liking statuses automatically unlikes please fix.
",info
lenfourteen,ratingone,"i can't even open the app it's been force closing 20 minutes now!
",info
lenfourteen,ratingone,"i love how while writing something or looking at pictures it will force close !
",info
lenthree,ratingone,"pictures wont load!
",info
lenfour,ratingone,"keeps getting network error!
",info
lenfive,ratingone,"it takes forever too load.
",info
lentwentythree,ratingtwo,"i find i am signing into fb using my browser because more than 2/3 of my feeds aren't showing up on my app???
",info
lenten,ratingtwo,"the app also runs extremely slow compared to the browser.
",info
lennine,ratingfour,"bt still needs an improvement in loading the pics....
",info
lennine,ratingtwo,"cant see pictures no more its all just gray .-.
",info
leneight,ratingone,"the texts were too small for my 10.1 tablet.
",info
leneight,ratingone,"needed an improvement on ui for larger screens
",info
lentwentytwo,ratingthree,"cannkt upload your cover pictures unless you go on your pc or mac to change it sometimes opening pictures do no work
",info
leneighteen,ratingone,"doesn't matter if its wifi or 4g, takes forever for anything to load, if it loads at all!
",info
leneleven,ratingone,"pictures stay blank, can't get comment boxes to work properly, ....
",info
lenten,ratingone,"groups not opening properly it keeps on saying connection lost...
",info
leneleven,ratingone,"and we need push notifications for messages as well without messenger ...
",info
lenten,ratingone,"now this piece of garbage app won't even load.
",info
lennine,ratingtwo,"since up date does force closures or shuts down.
",info
lentwelve,ratingtwo,"i am now having old posts come back and no new posts!
",info
lenten,ratingtwo,"and i have to fight to get my new posts!
",info
lenseven,ratingfive,"takes long time to load any image.
",info
lenthree,ratingfive,"crashes several times.
",info
lentwentysix,ratingone,"pictures do not load, it takes more patience than it should to post & it needs more features to be worth not just using your browser version
",info
lentwentytwo,ratingthree,"it's good and all, but the notifications come in late like someone posts something and then 3 minutes later i get it...
",info
lenfourteen,ratingthree,"and sometimes the only way to get the notifications is by restarting the app...
",info
leneleven,ratingtwo,"would be better if it could be moved to sd card!
",info
lenfifteen,ratingfour,"speed of new feed update is slow, it does't have share to private messenger
",info
lensix,ratingtwo,"now i can't delete comments....
",info
lenthirtyone,ratingone,"this latest update sux, everything is slow or doesn't work it is always forced to close everything you click on doesn't work or you have to push it 20 times .....
",info
lenseven,ratingone,"works great but requires lots of ram.
",info
lentwentytwo,ratingtwo,"i want to update news and feed but its dont do it its write me that its updating and dont do anything!!!!
",info
lentwentythree,ratingtwo,"it freezes all the time, never lives up to promises and because of the pervasiveness of fb, we are just stuck with crap.
",info
lenthirteen,ratingtwo,"i give 2 stars for the times i get bored before the app freezes.
",info
leneleven,ratingone,"my location doesnt post in my status when i update it !
",info
leneleven,ratingthree,"it has very slow loading when i get on the app.
",info
lenfive,ratingone,"games cannot link with facebook .
",info
leneleven,ratingtwo,"app crashes and i can't edit my cover photo anymore
",info
lentwentynine,ratingone,"the more updates i download, the more crappy this app becomes, why cant i see pictures, for that it deserves no stars at all, sick and tired of this.
",info
lentwentytwo,ratingone,"one is that it doesn't load the comments made on posts and if it does at all it takes extremely long.
",info
lenthirtythree,ratingone,"when u upload photos they say they are uploaded but it j6st has the comment with the pictures and thahhh pics not there #i'm sorry cause i loved it and honestly its garbage ???
",info
lenthirtytwo,ratingthree,"please fix the messages it says updating on the top and its updating but it doesn't end  make it faster  i get my messages about 10 minutes after i get the message
",info
leneight,ratingone,"it keeps force closing like e very session.
",info
leneight,ratingone,"and the new refresh feed is crap js
",info
lentwelve,ratingone,"runs fine for a little while then, just forcecloses or freezes up.
",info
lenthirteen,ratingone,"stop trying to force me to download instagram when i touch an image.
",info
lenseven,ratingtwo,"y cant i change my cover page?
",info
lenfourteen,ratingtwo,"since i updated awhile ago its turned to crap always freezes and never loads.
",info
lensixteen,ratingthree,"this apps good but when i open any comment and after back then it is close...
",info
leneighteen,ratingthree,"terrible that you can 't even do something like upload a picture to replace your current display pic...
",info
lenfifteen,ratingone,"worked fine till the update and now its just slow, cant post status and pics.
",info
lensix,ratingone,"last update sucks all time crushing.
",info
lentwentyfive,ratingtwo,"half the time it don't update and then it crashes or it does not load right, has be one a pain in the butt
",info
lennineteen,ratingone,"i can't upload pics, it keeps closing out, n not everything works like status updating, n other things...
",info
lenthree,ratingone,"slow to update.
",info
lenseven,ratingone,"will not load pictures on mobile app.
",info
leneight,ratingfour,"need ability get to edit or delete comments.
",info
lenthree,ratingone,"unable to update.
",info
leneight,ratingthree,"i can't see any post pic.s...
",info
leneight,ratingone,"loads slow and it won't show pics! :(
",info
lenten,ratingtwo,"since the last update, the app constantly closes its self.
",info
lensix,ratingone,"can't change my cover pic.
",info
lenfive,ratingone,"occupies a lot of space.
",info
lenfour,ratingone,"can't delete comments.
",info
leneighteen,ratingone,"since download of the updated version, shuts down, can't see pictures friends post, can't share pictures.
",info
lensix,ratingone,"i can't update my status.. -_-""
",info
lenfourteen,ratingtwo,"with the last update, the speed of pictures being visible has not been improved.
",info
lenthirteen,ratingtwo,"i am able to read text but i can no longer see pictures.
",info
